-4.64E-04,-2.00E-02,,-4.64E-04,4.00E-02,,-1.16E-03,-1.60E-02,,-1.16E-03,1.60E-02,,-1.16E-03,-1.60E-02,,-1.16E-03,1.60E-02,,-1.16E-03,-2.00E-02,,-1.16E-03,4.00E-02
-4.63E-04,-2.00E-02,,-4.63E-04,2.00E-02,,-1.16E-03,-2.40E-02,,-1.16E-03,1.60E-02,,-1.16E-03,-1.60E-02,,-1.16E-03,8.00E-03,,-1.16E-03,-4.00E-02,,-1.16E-03,2.00E-02
-4.63E-04,-2.00E-02,,-4.63E-04,-2.00E-02,,-1.16E-03,-2.40E-02,,-1.16E-03,1.60E-02,,-1.16E-03,-1.60E-02,,-1.16E-03,8.00E-03,,-1.16E-03,-4.00E-02,,-1.16E-03,2.00E-02
-4.62E-04,2.00E-02,,-4.62E-04,0,,-1.16E-03,-2.40E-02,,-1.16E-03,1.60E-02,,-1.16E-03,-2.40E-02,,-1.16E-03,1.60E-02,,-1.16E-03,-6.00E-02,,-1.16E-03,4.00E-02
-4.62E-04,2.00E-02,,-4.62E-04,4.00E-02,,-1.16E-03,-2.40E-02,,-1.16E-03,1.60E-02,,-1.16E-03,-1.60E-02,,-1.16E-03,8.00E-03,,-1.16E-03,-4.00E-02,,-1.16E-03,4.00E-02
-4.62E-04,-2.00E-02,,-4.62E-04,2.00E-02,,-1.15E-03,-2.40E-02,,-1.15E-03,1.60E-02,,-1.15E-03,-2.40E-02,,-1.15E-03,1.60E-02,,-1.15E-03,-4.00E-02,,-1.15E-03,4.00E-02
-4.61E-04,-2.00E-02,,-4.61E-04,0,,-1.15E-03,-3.20E-02,,-1.15E-03,1.60E-02,,-1.15E-03,-2.40E-02,,-1.15E-03,8.00E-03,,-1.15E-03,-4.00E-02,,-1.15E-03,4.00E-02
-4.61E-04,-2.00E-02,,-4.61E-04,2.00E-02,,-1.15E-03,-1.60E-02,,-1.15E-03,1.60E-02,,-1.15E-03,-2.40E-02,,-1.15E-03,8.00E-03,,-1.15E-03,-4.00E-02,,-1.15E-03,4.00E-02
-4.60E-04,-2.00E-02,,-4.60E-04,4.00E-02,,-1.15E-03,-1.60E-02,,-1.15E-03,1.60E-02,,-1.15E-03,-2.40E-02,,-1.15E-03,1.60E-02,,-1.15E-03,-4.00E-02,,-1.15E-03,4.00E-02
-4.60E-04,0,,-4.60E-04,2.00E-02,,-1.15E-03,-1.60E-02,,-1.15E-03,1.60E-02,,-1.15E-03,-2.40E-02,,-1.15E-03,8.00E-03,,-1.15E-03,-4.00E-02,,-1.15E-03,4.00E-02
-4.60E-04,-2.00E-02,,-4.60E-04,2.00E-02,,-1.15E-03,-8.00E-03,,-1.15E-03,1.60E-02,,-1.15E-03,-2.40E-02,,-1.15E-03,8.00E-03,,-1.15E-03,-6.00E-02,,-1.15E-03,4.00E-02
-4.59E-04,2.00E-02,,-4.59E-04,2.00E-02,,-1.15E-03,-8.00E-03,,-1.15E-03,1.60E-02,,-1.15E-03,-1.60E-02,,-1.15E-03,8.00E-03,,-1.15E-03,-4.00E-02,,-1.15E-03,4.00E-02
-4.59E-04,0,,-4.59E-04,0,,-1.15E-03,-8.00E-03,,-1.15E-03,1.60E-02,,-1.15E-03,-1.60E-02,,-1.15E-03,8.00E-03,,-1.15E-03,-4.00E-02,,-1.15E-03,4.00E-02
-4.58E-04,-2.00E-02,,-4.58E-04,0,,-1.15E-03,-8.00E-03,,-1.15E-03,1.60E-02,,-1.15E-03,-1.60E-02,,-1.15E-03,8.00E-03,,-1.15E-03,-4.00E-02,,-1.15E-03,4.00E-02
-4.58E-04,0,,-4.58E-04,2.00E-02,,-1.15E-03,-8.00E-03,,-1.15E-03,1.60E-02,,-1.15E-03,-8.00E-03,,-1.15E-03,8.00E-03,,-1.15E-03,-4.00E-02,,-1.15E-03,2.00E-02
-4.58E-04,0,,-4.58E-04,0,,-1.14E-03,-1.60E-02,,-1.14E-03,1.60E-02,,-1.14E-03,-8.00E-03,,-1.14E-03,8.00E-03,,-1.14E-03,-6.00E-02,,-1.14E-03,4.00E-02
-4.57E-04,0,,-4.57E-04,2.00E-02,,-1.14E-03,-8.00E-03,,-1.14E-03,1.60E-02,,-1.14E-03,-8.00E-03,,-1.14E-03,8.00E-03,,-1.14E-03,-4.00E-02,,-1.14E-03,4.00E-02
-4.57E-04,0,,-4.57E-04,2.00E-02,,-1.14E-03,-8.00E-03,,-1.14E-03,1.60E-02,,-1.14E-03,-8.00E-03,,-1.14E-03,1.60E-02,,-1.14E-03,-4.00E-02,,-1.14E-03,2.00E-02
-4.56E-04,0,,-4.56E-04,6.00E-02,,-1.14E-03,-8.00E-03,,-1.14E-03,1.60E-02,,-1.14E-03,-8.00E-03,,-1.14E-03,8.00E-03,,-1.14E-03,-4.00E-02,,-1.14E-03,4.00E-02
-4.56E-04,0,,-4.56E-04,2.00E-02,,-1.14E-03,-1.60E-02,,-1.14E-03,1.60E-02,,-1.14E-03,0,,-1.14E-03,8.00E-03,,-1.14E-03,-4.00E-02,,-1.14E-03,4.00E-02
