-3.22E-04,-2.00E-02,,-3.22E-04,2.00E-02
-3.21E-04,0,,-3.21E-04,4.00E-02
-3.21E-04,0,,-3.21E-04,2.00E-02
-3.20E-04,-2.00E-02,,-3.20E-04,2.00E-02
-3.20E-04,-2.00E-02,,-3.20E-04,0
-3.20E-04,-2.00E-02,,-3.20E-04,0
-3.19E-04,-4.00E-02,,-3.19E-04,2.00E-02
-3.19E-04,-2.00E-02,,-3.19E-04,2.00E-02
-3.18E-04,-4.00E-02,,-3.18E-04,2.00E-02
-3.18E-04,-2.00E-02,,-3.18E-04,2.00E-02
-3.18E-04,-2.00E-02,,-3.18E-04,0
-3.17E-04,-2.00E-02,,-3.17E-04,4.00E-02
-3.17E-04,-4.00E-02,,-3.17E-04,-2.00E-02
-3.16E-04,-4.00E-02,,-3.16E-04,0
-3.16E-04,-2.00E-02,,-3.16E-04,4.00E-02
-3.16E-04,-4.00E-02,,-3.16E-04,2.00E-02
-3.15E-04,-2.00E-02,,-3.15E-04,0
-3.15E-04,-2.00E-02,,-3.15E-04,4.00E-02
-3.14E-04,0,,-3.14E-04,4.00E-02
-3.14E-04,0,,-3.14E-04,-2.00E-02
-3.14E-04,-2.00E-02,,-3.14E-04,2.00E-02
-3.13E-04,0,,-3.13E-04,2.00E-02
-3.13E-04,-2.00E-02,,-3.13E-04,0
-3.12E-04,-4.00E-02,,-3.12E-04,0
-3.12E-04,-2.00E-02,,-3.12E-04,2.00E-02
-3.12E-04,-2.00E-02,,-3.12E-04,-2.00E-02
-3.11E-04,0,,-3.11E-04,0
-3.11E-04,0,,-3.11E-04,0
-3.10E-04,0,,-3.10E-04,-2.00E-02
-3.10E-04,0,,-3.10E-04,0
-3.10E-04,-2.00E-02,,-3.10E-04,0
-3.09E-04,0,,-3.09E-04,0
-3.09E-04,0,,-3.09E-04,2.00E-02
-3.08E-04,0,,-3.08E-04,2.00E-02
-3.08E-04,0,,-3.08E-04,0
-3.08E-04,0,,-3.08E-04,2.00E-02
-3.07E-04,2.00E-02,,-3.07E-04,2.00E-02
-3.07E-04,-2.00E-02,,-3.07E-04,0
-3.06E-04,2.00E-02,,-3.06E-04,-2.00E-02
-3.06E-04,0,,-3.06E-04,2.00E-02
-3.06E-04,4.00E-02,,-3.06E-04,2.00E-02
-3.05E-04,-2.00E-02,,-3.05E-04,0
-3.05E-04,-2.00E-02,,-3.05E-04,2.00E-02
-3.04E-04,0,,-3.04E-04,0
-3.04E-04,4.00E-02,,-3.04E-04,-2.00E-02
-3.04E-04,0,,-3.04E-04,2.00E-02
-3.03E-04,0,,-3.03E-04,0
-3.03E-04,4.00E-02,,-3.03E-04,2.00E-02
-3.02E-04,-2.00E-02,,-3.02E-04,0
-3.02E-04,0,,-3.02E-04,2.00E-02
-3.02E-04,0,,-3.02E-04,0
